X,Y
0.7379183092263023,-1.2367335599891303
0.21957446287551474,0.8931877520412854
0.7090970930322362,-1.1042174261512512
0.06315990066224175,0.6256293744257141
0.8458720079648854,-0.7353473140563223
0.704245230807001,-0.697248938224786
0.6313794001833233,-0.7530349630261138
0.32793018764327286,1.1079402444476023
0.17387384492463276,1.4780448888986162
0.29341125095696885,0.4368273318218152
0.34001261877610245,0.9447965744376535
0.5034488957534008,0.3017253497375681
0.6920233677926817,-0.6927492370501396
0.5006815334745888,0.4563886304316367
0.4178190660900416,0.41511836798307655
0.248997480916879,1.084403738572907
0.07219068520882232,0.28995764669475477
0.8713550691417346,-0.3916590542883652
0.30909833490877214,0.49025372680320645
0.15144750075848212,1.3191978321438853
0.6748847827880838,-1.0671056616993668
0.595446673723857,-0.34006813302692857
0.9016656861004884,-0.31449476783755265
0.3582200021679788,0.8909691169094943
0.9217996539202716,-0.5202055462516536
0.6409191944591685,-0.401783466153734
0.013746129545011754,0.11986955129088131
0.8257689957302582,-1.0190448439167112
0.04069867513716119,0.5735217852895629
0.15440122279228952,1.2205782018364022
0.4076827992530828,0.7717064240599478
0.9284501522674177,-0.913284387474635
0.1926746992213204,1.3389425381555409
0.2913267536438222,0.9846956824670753
0.6161420125497741,-0.28951284241986985
0.3533345582357478,0.1446685365252841
0.2279591613737959,0.8920661343627191
0.6708813335426997,-0.7750993248246352
0.9051366918291315,-0.4293941989264872
0.6808373114243131,-1.0490127250517414
0.5118590010499011,-0.14552651075918738
0.6323116925496316,-1.1689723910894398
0.21644555200198112,0.871243549210182
0.40227762898441133,0.27975963008922344
0.360134332520883,0.777599021177826
0.5837816346422716,-0.7071029600958709
0.9700824010907432,-0.1339265254713994
0.9694138779401978,-0.2587796707631091
0.11963536886470338,0.3358417651453747
0.8680642954898543,-0.7348539050526524
0.45835834676084,0.5346609182692464
0.7781891691249235,-0.9967751599222068
0.16228854453278385,1.399592207586065
0.010038069874395261,-0.06467280540389683
0.4481116394989013,0.21788127804463647
0.3836257562017814,0.9211560730701969
0.17108012186137067,0.9731536579028909
0.2231555731256042,1.3232399655707079
0.4646529196335233,0.5527151155305097
0.9391401498208354,-0.6251794073798008
0.029657463754677482,-0.02600022717322764
0.7483109104722373,-0.9039998613449418
0.0842989991328763,0.7351234927322463
0.8326666654431143,-1.179265240990747
0.3615864254729865,0.921460395282529
0.8830556496629387,-0.695117217909182
0.5566303856625124,-0.3237755910842358
0.9465737425869358,-0.20238810616700778
0.49985000429916204,-0.1982678964850898
0.15608591469429,0.7617975433570885
0.8510543859238764,-0.777288065001349
0.7963977777214885,-1.4450158669063464
0.03699588410530752,0.23247189951778016
0.41607757757332586,0.661797971958805
0.03672115835038137,0.036193814737093266
0.5535461689048238,-0.6002133716176591
0.5750489626611555,-0.5229392393435521
0.7121396874911584,-1.2244719467876992
0.6140423620287425,-0.9771523737081251
0.8490898060339382,-1.102825249608323
0.9504261316268533,-0.24215179223006286
0.26940002315307043,1.047287329844019
0.07166239378565342,0.34099754666142923
0.06363388379909796,0.7659347854934613
0.8172876057111544,-1.0718122099629395
0.5409875055163619,-0.5556149555365444
0.7161507924525385,-0.6376628674769387
0.7039789975126994,-1.3202373927644824
0.8598427211497699,-0.6304226606437718
0.7284917469671406,-1.435253436491737
0.5100879839182079,-0.10503261699398037
0.7771609241768909,-1.0404655014556212
0.3410187769404761,1.019954813614048
0.18719748770712075,0.8230423167965705
